"classification_name","classification_code","company_id"
Regional Systems Integrator,RSI,888
Value Added Reseller,VAR,889
Regional Systems Integrator,RSI,890
Independent Software Vendor,ISV,897
Independent Software Vendor,ISV,898
Independent Software Vendor,ISV,899
Regional Systems Integrator,RSI,899
Independent Software Vendor,ISV,902
Independent Software Vendor,ISV,904
Managed Service Provider,MSP,905
Cloud Service Provider,CSP,905
Independent Software Vendor,ISV,905
Regional Systems Integrator,RSI,905
Independent Software Vendor,ISV,907
Cloud Service Provider,CSP,908
Regional Systems Integrator,RSI,909
Value Added Reseller,VAR,910
Independent Software Vendor,ISV,910
Regional Systems Integrator,RSI,910
Value Added Reseller,VAR,916
Independent Software Vendor,ISV,916
Regional Systems Integrator,RSI,917
Independent Software Vendor,ISV,918
Value Added Reseller,VAR,920
Regional Systems Integrator,RSI,921
Regional Systems Integrator,RSI,922
Independent Software Vendor,ISV,923
Value Added Reseller,VAR,925
Value Added Reseller,VAR,926
Independent Software Vendor,ISV,926
Regional Systems Integrator,RSI,927
Regional Systems Integrator,RSI,928
Value Added Reseller,VAR,930
Value Added Reseller,VAR,931
Independent Software Vendor,ISV,931
Regional Systems Integrator,RSI,933
Independent Software Vendor,ISV,934
Independent Software Vendor,ISV,935
Regional Systems Integrator,RSI,935
Independent Software Vendor,ISV,936
Value Added Reseller,VAR,937
Independent Software Vendor,ISV,937
Regional Systems Integrator,RSI,937
Regional Systems Integrator,RSI,938
Regional Systems Integrator,RSI,940
Cloud Service Provider,CSP,944
Value Added Reseller,VAR,944
Independent Software Vendor,ISV,944
Regional Systems Integrator,RSI,944
Cloud Service Provider,CSP,945
Value Added Reseller,VAR,945
Independent Software Vendor,ISV,945
Regional Systems Integrator,RSI,945
Regional Systems Integrator,RSI,946
Independent Software Vendor,ISV,948
Regional Systems Integrator,RSI,949
Value Added Reseller,VAR,952
Regional Systems Integrator,RSI,953
Independent Software Vendor,ISV,954
Value Added Reseller,VAR,956
Independent Software Vendor,ISV,956
Value Added Reseller,VAR,957
Independent Software Vendor,ISV,957
Value Added Reseller,VAR,958
Independent Software Vendor,ISV,958
Independent Software Vendor,ISV,959
Value Added Reseller,VAR,961
Independent Software Vendor,ISV,963
Regional Systems Integrator,RSI,963
Regional Systems Integrator,RSI,964
Independent Software Vendor,ISV,965
Value Added Reseller,VAR,967
Independent Software Vendor,ISV,967
Value Added Reseller,VAR,969
Independent Software Vendor,ISV,969
Regional Systems Integrator,RSI,969
Managed Service Provider,MSP,971
Value Added Reseller,VAR,971
Independent Software Vendor,ISV,971
Regional Systems Integrator,RSI,971
Independent Software Vendor,ISV,972
Independent Software Vendor,ISV,973
Regional Systems Integrator,RSI,974
Independent Software Vendor,ISV,976
Regional Systems Integrator,RSI,977
Regional Systems Integrator,RSI,980
Regional Systems Integrator,RSI,982
Regional Systems Integrator,RSI,983
Value Added Reseller,VAR,984
Independent Software Vendor,ISV,984
Regional Systems Integrator,RSI,984
Managed Service Provider,MSP,985
Cloud Service Provider,CSP,985
Value Added Reseller,VAR,985
Independent Software Vendor,ISV,985
Regional Systems Integrator,RSI,985
Value Added Reseller,VAR,986
Independent Software Vendor,ISV,986
Independent Software Vendor,ISV,987
Independent Software Vendor,ISV,988
Value Added Reseller,VAR,989
Independent Software Vendor,ISV,989
Cloud Service Provider,CSP,990
Regional Systems Integrator,RSI,991
Regional Systems Integrator,RSI,992
Regional Systems Integrator,RSI,993
Regional Systems Integrator,RSI,995
Value Added Reseller,VAR,996
Independent Software Vendor,ISV,996
Regional Systems Integrator,RSI,997
Regional Systems Integrator,RSI,1000
Independent Software Vendor,ISV,1003
Independent Software Vendor,ISV,1004
Regional Systems Integrator,RSI,1004
Regional Systems Integrator,RSI,1005
Managed Service Provider,MSP,1006
Independent Software Vendor,ISV,1006
Regional Systems Integrator,RSI,1006
Regional Systems Integrator,RSI,1007
Independent Software Vendor,ISV,1008
Independent Software Vendor,ISV,1009
Independent Software Vendor,ISV,1011
Regional Systems Integrator,RSI,1012
Independent Software Vendor,ISV,1013
Value Added Reseller,VAR,1014
Independent Software Vendor,ISV,1014
Regional Systems Integrator,RSI,1015
Independent Software Vendor,ISV,1016
Regional Systems Integrator,RSI,1016
Independent Software Vendor,ISV,1017
Value Added Reseller,VAR,1018
Independent Software Vendor,ISV,1018
Regional Systems Integrator,RSI,1018
Cloud Service Provider,CSP,1019
Regional Systems Integrator,RSI,1021
Independent Software Vendor,ISV,1024
Regional Systems Integrator,RSI,1026
Value Added Reseller,VAR,1027
Independent Software Vendor,ISV,1027
Managed Service Provider,MSP,1028
Cloud Service Provider,CSP,1028
Independent Software Vendor,ISV,1028
Regional Systems Integrator,RSI,1028
Regional Systems Integrator,RSI,1029
Value Added Reseller,VAR,1031
Independent Software Vendor,ISV,1032
Regional Systems Integrator,RSI,1032
Independent Software Vendor,ISV,1033
Regional Systems Integrator,RSI,1035
Regional Systems Integrator,RSI,1037
Regional Systems Integrator,RSI,1039
Value Added Reseller,VAR,1041
Independent Software Vendor,ISV,1041
Regional Systems Integrator,RSI,1042
Value Added Reseller,VAR,1044
Independent Software Vendor,ISV,1044
Cloud Service Provider,CSP,1046
Regional Systems Integrator,RSI,1047
Regional Systems Integrator,RSI,1048
Value Added Reseller,VAR,1049
Independent Software Vendor,ISV,1049
Regional Systems Integrator,RSI,1051
Independent Software Vendor,ISV,1056
Independent Software Vendor,ISV,1059
Value Added Reseller,VAR,1060
Independent Software Vendor,ISV,1061
Regional Systems Integrator,RSI,1062
Independent Software Vendor,ISV,1063
Regional Systems Integrator,RSI,1064
Cloud Service Provider,CSP,1065
Value Added Reseller,VAR,1065
Independent Software Vendor,ISV,1065
Regional Systems Integrator,RSI,1065
Managed Service Provider,MSP,1066
Cloud Service Provider,CSP,1066
Independent Software Vendor,ISV,1066
Regional Systems Integrator,RSI,1066
Cloud Service Provider,CSP,1067
Value Added Reseller,VAR,1067
Independent Software Vendor,ISV,1067
Independent Software Vendor,ISV,1068
Cloud Service Provider,CSP,1069
Cloud Service Provider,CSP,1070
Independent Software Vendor,ISV,1070
Regional Systems Integrator,RSI,1073
Value Added Reseller,VAR,1074
Independent Software Vendor,ISV,1074
Value Added Reseller,VAR,1076
Regional Systems Integrator,RSI,1078
Managed Service Provider,MSP,1079
Independent Software Vendor,ISV,1080
Independent Software Vendor,ISV,1081
Regional Systems Integrator,RSI,1083
Independent Software Vendor,ISV,1085
Independent Software Vendor,ISV,1089
Cloud Service Provider,CSP,1091
Independent Software Vendor,ISV,1091
Regional Systems Integrator,RSI,1092
Independent Software Vendor,ISV,1093
Regional Systems Integrator,RSI,1094
Regional Systems Integrator,RSI,1096
Independent Software Vendor,ISV,1097
Independent Software Vendor,ISV,1098
Independent Software Vendor,ISV,1101
Regional Systems Integrator,RSI,1101
Regional Systems Integrator,RSI,1103
Regional Systems Integrator,RSI,1104
Independent Software Vendor,ISV,1105
Independent Software Vendor,ISV,1106
Cloud Service Provider,CSP,1107
Independent Software Vendor,ISV,1107
Regional Systems Integrator,RSI,1109
Independent Software Vendor,ISV,1110
Value Added Reseller,VAR,1111
Independent Software Vendor,ISV,1111
Value Added Reseller,VAR,1113
Independent Software Vendor,ISV,1113
Value Added Reseller,VAR,1114
Regional Systems Integrator,RSI,1115
Managed Service Provider,MSP,1117
Independent Software Vendor,ISV,1117
Regional Systems Integrator,RSI,1117
Independent Software Vendor,ISV,1118
Regional Systems Integrator,RSI,1119
Managed Service Provider,MSP,1120
Independent Software Vendor,ISV,1120
Value Added Reseller,VAR,1121
Independent Software Vendor,ISV,1121
Regional Systems Integrator,RSI,1123
Managed Service Provider,MSP,1124
Independent Software Vendor,ISV,1124
Regional Systems Integrator,RSI,1124
Regional Systems Integrator,RSI,1125
Regional Systems Integrator,RSI,1126
Regional Systems Integrator,RSI,1127
Cloud Service Provider,CSP,1128
Value Added Reseller,VAR,1128
Independent Software Vendor,ISV,1128
Regional Systems Integrator,RSI,1129
Cloud Service Provider,CSP,1130
Value Added Reseller,VAR,1130
Independent Software Vendor,ISV,1130
Value Added Reseller,VAR,1132
Independent Software Vendor,ISV,1132
Regional Systems Integrator,RSI,1132
Regional Systems Integrator,RSI,1133
Independent Software Vendor,ISV,1135
Managed Service Provider,MSP,1136
Cloud Service Provider,CSP,1136
Independent Software Vendor,ISV,1136
Regional Systems Integrator,RSI,1137
Independent Software Vendor,ISV,1138
Regional Systems Integrator,RSI,1139
Independent Software Vendor,ISV,1140
Independent Software Vendor,ISV,1141
Regional Systems Integrator,RSI,1142
Regional Systems Integrator,RSI,1143
Value Added Reseller,VAR,1144
Independent Software Vendor,ISV,1145
Cloud Service Provider,CSP,1146
Regional Systems Integrator,RSI,1147
Independent Software Vendor,ISV,1148
Regional Systems Integrator,RSI,1149
Independent Software Vendor,ISV,1154
Independent Software Vendor,ISV,1155
Managed Service Provider,MSP,1157
Cloud Service Provider,CSP,1157
Independent Software Vendor,ISV,1157
Regional Systems Integrator,RSI,1158
Cloud Service Provider,CSP,1159
Value Added Reseller,VAR,1159
Independent Software Vendor,ISV,1159
Regional Systems Integrator,RSI,1160
Independent Software Vendor,ISV,1161
Cloud Service Provider,CSP,1162
Value Added Reseller,VAR,1162
Independent Software Vendor,ISV,1162
Value Added Reseller,VAR,1163
Regional Systems Integrator,RSI,1165
Managed Service Provider,MSP,1166
Cloud Service Provider,CSP,1166
Value Added Reseller,VAR,1166
Independent Software Vendor,ISV,1166
Value Added Reseller,VAR,1167
Independent Software Vendor,ISV,1167
Regional Systems Integrator,RSI,1168
Independent Software Vendor,ISV,1170
Regional Systems Integrator,RSI,1172
Managed Service Provider,MSP,1173
Cloud Service Provider,CSP,1173
Value Added Reseller,VAR,1173
Independent Software Vendor,ISV,1173
Regional Systems Integrator,RSI,1173
Regional Systems Integrator,RSI,1174
Value Added Reseller,VAR,1175
Regional Systems Integrator,RSI,1176
Regional Systems Integrator,RSI,1177
Independent Software Vendor,ISV,1178
Value Added Reseller,VAR,1181
Value Added Reseller,VAR,1182
Independent Software Vendor,ISV,1182
Regional Systems Integrator,RSI,1183
Regional Systems Integrator,RSI,1184
Value Added Reseller,VAR,1186
Independent Software Vendor,ISV,1186
Independent Software Vendor,ISV,1187
Independent Software Vendor,ISV,1192
Independent Software Vendor,ISV,1193
Independent Software Vendor,ISV,1194
Cloud Service Provider,CSP,1195
Value Added Reseller,VAR,1195
Independent Software Vendor,ISV,1195
Regional Systems Integrator,RSI,1195
Regional Systems Integrator,RSI,1197
Independent Software Vendor,ISV,1199
Independent Software Vendor,ISV,1200
Value Added Reseller,VAR,1202
Independent Software Vendor,ISV,1203
Cloud Service Provider,CSP,1205
Value Added Reseller,VAR,1205
Independent Software Vendor,ISV,1205
Regional Systems Integrator,RSI,1205
Regional Systems Integrator,RSI,1208
Value Added Reseller,VAR,1209
Regional Systems Integrator,RSI,1210
Regional Systems Integrator,RSI,1212
Independent Software Vendor,ISV,1213
Regional Systems Integrator,RSI,1214
Managed Service Provider,MSP,1216
Independent Software Vendor,ISV,1216
Regional Systems Integrator,RSI,1216
Regional Systems Integrator,RSI,1217
Value Added Reseller,VAR,1218
Independent Software Vendor,ISV,1219
Independent Software Vendor,ISV,1220
Managed Service Provider,MSP,1224
Cloud Service Provider,CSP,1224
Independent Software Vendor,ISV,1224
Regional Systems Integrator,RSI,1224
Independent Software Vendor,ISV,1225
Value Added Reseller,VAR,1226
Independent Software Vendor,ISV,1226
Independent Software Vendor,ISV,1227
Regional Systems Integrator,RSI,1230
Cloud Service Provider,CSP,1232
Independent Software Vendor,ISV,1232
Managed Service Provider,MSP,1233
Cloud Service Provider,CSP,1233
Independent Software Vendor,ISV,1233
Regional Systems Integrator,RSI,1233
Managed Service Provider,MSP,1234
Cloud Service Provider,CSP,1234
Independent Software Vendor,ISV,1234
Regional Systems Integrator,RSI,1234
Independent Software Vendor,ISV,1235
Value Added Reseller,VAR,1238
Regional Systems Integrator,RSI,1239
Independent Software Vendor,ISV,1240
Managed Service Provider,MSP,1241
Independent Software Vendor,ISV,1241
Regional Systems Integrator,RSI,1241
Value Added Reseller,VAR,1242
Value Added Reseller,VAR,1243
Regional Systems Integrator,RSI,1245
Independent Software Vendor,ISV,1246
Value Added Reseller,VAR,1249
Independent Software Vendor,ISV,1250
Regional Systems Integrator,RSI,1251
Independent Software Vendor,ISV,1252
Independent Software Vendor,ISV,1256
Regional Systems Integrator,RSI,1258
Independent Software Vendor,ISV,1260
Regional Systems Integrator,RSI,1263
Independent Software Vendor,ISV,1265
Regional Systems Integrator,RSI,1266
Managed Service Provider,MSP,1267
Value Added Reseller,VAR,1267
Independent Software Vendor,ISV,1267
Regional Systems Integrator,RSI,1267
Value Added Reseller,VAR,1270
Regional Systems Integrator,RSI,1271
Value Added Reseller,VAR,1272
Independent Software Vendor,ISV,1272
Regional Systems Integrator,RSI,1272
Independent Software Vendor,ISV,1274
Independent Software Vendor,ISV,1276
Regional Systems Integrator,RSI,1277
Value Added Reseller,VAR,1278
Independent Software Vendor,ISV,1278
Independent Software Vendor,ISV,1279
Regional Systems Integrator,RSI,1281
Managed Service Provider,MSP,1283
Value Added Reseller,VAR,1283
Independent Software Vendor,ISV,1283
Regional Systems Integrator,RSI,1283
Value Added Reseller,VAR,1284
Regional Systems Integrator,RSI,1285
Regional Systems Integrator,RSI,1286
Regional Systems Integrator,RSI,1288
Independent Software Vendor,ISV,1289
